"QTL","Observed Value","Mean","SEM","Lower 95% CI","Upper 95% CI","Additive Lower 95% CI","Additive Upper 95% CI"
21683860,10,13.569290826285,0.642066110955848,12.3108643731178,14.8277172794521,304.123000072076,323.074592705863
22722492,11,14.0735586481113,0.699615100164035,12.7023382487494,15.4447790474732,413.76812538593,439.459082015177
23810874,17,14.6518817204301,0.777431775451428,13.1281434401083,16.1756200007519,413.76812538593,439.459082015177
24951387,10,15.2914664836422,0.848155561089835,13.6291121306188,16.9538208366656,304.123000072076,323.074592705863
26146530,22,16.0007042253521,0.995409270177711,14.0497379059265,17.9516705447777,304.123000072076,323.074592705863
27398919,16,16.8320134389249,1.08794573149512,14.6996789880604,18.9643478897894,304.123000072076,323.074592705863
28711296,7,17.801239157373,1.16530182784803,15.5172895436722,20.0851887710738,413.76812538593,439.459082015177
30086534,26,18.9516045548654,1.21531393946773,16.5696330035992,21.3335761061317,135.590177069342,150.244302006697
31527645,16,20.2807450013695,1.20764013274373,17.9138138349066,22.6476761678324,304.123000072076,323.074592705863
33037783,32,21.6887892376682,1.28640257586909,19.1674865193452,24.2100919559911,304.123000072076,323.074592705863
34620255,24,23.2137608550434,1.32829089536795,20.6103585391298,25.8171631709571,413.76812538593,439.459082015177
36278526,17,24.9723777528929,1.27793800544106,22.4676652877534,27.4770902180323,304.123000072076,323.074592705863
38016226,27,26.9982316534041,1.39045964021099,24.272980836634,29.7234824701741,135.590177069342,150.244302006697
39837159,37,29.1252723311547,2.07051763258242,25.067132341938,33.1834123203714,413.76812538593,439.459082015177
41745314,38,31.1692913385827,2.48745301460048,26.2939730167302,36.0446096604352,304.123000072076,323.074592705863
43744866,42,32.858843537415,2.75897584490306,27.451350247189,38.2663368276409,413.76812538593,439.459082015177
45840196,37,33.8326639892905,3.30945463990699,27.3462520866038,40.3190758919772,413.76812538593,439.459082015177
48035888,28,34.9292929292929,2.82847108861171,29.3855914643012,40.4729943942847,304.123000072076,323.074592705863
50336753,55,36.7934272300469,3.13082888904842,30.6571153657545,42.9297390943394,135.590177069342,150.244302006697
52747825,58,40.578431372549,2.18941566309143,36.2872555257019,44.8696072193961,413.76812538593,439.459082015177
55274386,61,45.6666666666667,3.05505046330389,39.6788777876386,51.6544555456947,413.76812538593,439.459082015177
