"QTL","Observed Value","Mean","SEM","Lower 95% CI","Upper 95% CI","Additive Lower 95% CI","Additive Upper 95% CI"
8506468,6,7.21291208791209,0.313796051816374,6.59788312786113,7.82794104796305,-15.8677900805007,25.0348679305992
8913918,12,7.51199815413013,0.325050340896079,6.87491119281135,8.14908511544892,-15.8677900805007,25.0348679305992
9340885,10,7.81505376344086,0.341311725527009,7.1460950739067,8.48401245297502,-15.8677900805007,25.0348679305992
9788302,7,8.11011342155009,0.356198338695869,7.41197750635319,8.808249336747,-4.98171677429716,13.3082665061195
10257151,17,8.41142993782879,0.365311150166899,7.69543324035077,9.12742663530681,-15.8677900805007,25.0348679305992
10748456,2,8.72222760290557,0.373016281854445,7.99112912482382,9.45332608098732,-7.67592025497046,17.9147499534004
11263295,10,9.03225490196078,0.381136605050173,8.28524088287258,9.77926892104899,-4.98171677429716,13.3082665061195
11802794,15,9.33874813710879,0.375534659582944,8.60271372937971,10.0747825448379,-4.98171677429716,13.3082665061195
12368135,10,9.66666666666667,0.373288549623971,8.93503455356249,10.3982987797708,-4.98171677429716,13.3082665061195
12960554,11,9.96529351184346,0.374833163524913,9.23063401112342,10.6999530125635,-15.8677900805007,25.0348679305992
13581350,5,10.2899423782085,0.374683240610579,9.555576721001,11.024308035416,-15.8677900805007,25.0348679305992
14231881,19,10.5854100106496,0.3678903937184,9.86435808870331,11.306461932596,-4.98171677429716,13.3082665061195
14913572,10,10.9052145573058,0.352823050229973,10.2136940859395,11.5967350286721,-15.8677900805007,25.0348679305992
15627915,7,11.1893746541229,0.329913115935627,10.5427568288616,11.8359924793841,-7.67592025497046,17.9147499534004
16376474,8,11.4484985835694,0.294585988962012,10.8711206548537,12.0258765122851,-4.98171677429716,13.3082665061195
17160888,8,11.7320393974508,0.246423445983169,11.2490583183775,12.215020476524,-4.98171677429716,13.3082665061195
17982875,7,12.1168136390359,0.230126847439095,11.6657733061795,12.5678539718922,-7.67592025497046,17.9147499534004
18844234,16,12.472215496368,0.23110391328433,12.0192601496445,12.9251708430916,-7.67592025497046,17.9147499534004
19746852,15,12.8690166975881,0.229233088474088,12.419728100114,13.3183052950622,-15.8677900805007,25.0348679305992
20692703,14,13.2347275031686,0.24781382123251,12.7490213386816,13.7204336676555,-15.8677900805007,25.0348679305992
21683860,10,13.5871177618738,0.281637265530722,13.0351188647292,14.1391166590183,-4.98171677429716,13.3082665061195
22722492,11,14.0133200795229,0.324429777594999,13.3774493999243,14.6491907591214,-15.8677900805007,25.0348679305992
23810874,17,14.5405241935484,0.353303641721423,13.8480617801676,15.2329866069292,-15.8677900805007,25.0348679305992
24951387,10,15.1437886067261,0.377449614321992,14.4040009566765,15.8835762567758,-4.98171677429716,13.3082665061195
26146530,23,15.7832394366197,0.41237828885086,14.9749928424658,16.5914860307737,-4.98171677429716,13.3082665061195
27398919,16,16.5776817854572,0.418534113532262,15.7573699966325,17.3979935742818,-4.98171677429716,13.3082665061195
28711296,7,17.5201486988848,0.433983865081245,16.669555953454,18.3707414443155,-15.8677900805007,25.0348679305992
30086534,26,18.5408385093168,0.456178187468841,17.6467456913451,19.4349313272885,-7.67592025497046,17.9147499534004
31527645,16,19.7221857025472,0.514154744970167,18.7144609199253,20.7299104851691,-4.98171677429716,13.3082665061195
33037783,32,21.0442152466368,0.59804154696725,19.8720753533223,22.2163551399512,-4.98171677429716,13.3082665061195
34620255,24,22.4697394789579,0.702724174432488,21.0924254060046,23.8470535519112,-15.8677900805007,25.0348679305992
36278526,17,24.2200447928331,0.735217168998846,22.7790456207799,25.6610439648864,-4.98171677429716,13.3082665061195
38016226,27,26.248275862069,0.791128553575607,24.6976923899195,27.7988593342184,-7.67592025497046,17.9147499534004
39837159,37,28.2111111111111,1.00237749045688,26.246487330902,30.1757348913202,-15.8677900805007,25.0348679305992
41745314,38,30.0511811023622,1.34260082163875,27.4197318463364,32.682630358388,-4.98171677429716,13.3082665061195
43744866,42,31.8984693877551,1.6783779154974,28.6089091209328,35.1880296545774,-15.8677900805007,25.0348679305992
45840196,37,33.1036144578313,2.81700169176124,27.5823925975909,38.6248363180718,-15.8677900805007,25.0348679305992
48035888,28,36.425,4.12334758807804,28.343387231627,44.5066127683731,-4.98171677429716,13.3082665061195
50336753,55,41.5014084507042,6.42839833413252,28.9019792375272,54.1008376638812,-7.67592025497046,17.9147499534004
52747825,58,44.4176470588235,6.80959530627879,31.0710855092241,57.764208608423,-15.8677900805007,25.0348679305992
55274386,61,47.5,6.93221144769514,33.9131152293013,61.0868847706987,-15.8677900805007,25.0348679305992
